Format Version,1.25,Take Name,VDTest_S5_001,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2025-04-17 04.27.53.264 오후,Capture Start Frame,623300,Total Frames in Take,1072,Total Exported Frames,1072,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85:B2,TestBox_85:B2,TestBox_85:B2,TestBox_85:B6,TestBox_85:B6,TestBox_85:B6,TestBox_85:B5,TestBox_85:B5,TestBox_85:B5,TestBox_85:B1,TestBox_85:B1,TestBox_85:B1,TestBox_85:R3,TestBox_85:R3,TestBox_85:R3,TestBox_85:R2,TestBox_85:R2,TestBox_85:R2,TestBox_85:R1,TestBox_85:R1,TestBox_85:R1,TestBox_85:B7,TestBox_85:B7,TestBox_85:B7,TestBox_85:B4,TestBox_85:B4,TestBox_85:B4,TestBox_85:B8,TestBox_85:B8,TestBox_85:B8,TestBox_85:L3,TestBox_85:L3,TestBox_85:L3,TestBox_85:L2,TestBox_85:L2,TestBox_85:L2,TestBox_85:F1,TestBox_85:F1,TestBox_85:F1,TestBox_85:F5,TestBox_85:F5,TestBox_85:F5,TestBox_85:F3,TestBox_85:F3,TestBox_85:F3,TestBox_85:F2,TestBox_85:F2,TestBox_85:F2,TestBox_85:F6,TestBox_85:F6,TestBox_85:F6,TestBox_85:F4,TestBox_85:F4,TestBox_85:F4,TestBox_85:F7,TestBox_85:F7,TestBox_85:F7,TestBox_85:F8,TestBox_85:F8,TestBox_85:F8,TestBox_85:F9,TestBox_85:F9,TestBox_85:F9,TestBox_85:B9,TestBox_85:B9,TestBox_85:B9,TestBox_85:B3,TestBox_85:B3,TestBox_85:B3,TestBox_85:L1,TestBox_85:L1,TestBox_85:L1,TestBox_85:FA2,TestBox_85:FA2,TestBox_85:FA2,TestBox_85:FA1,TestBox_85:FA1,TestBox_85:FA1,TestBox_85:BA3,TestBox_85:BA3,TestBox_85:BA3,TestBox_85:BA2,TestBox_85:BA2,TestBox_85:BA2,TestBox_85:BA1,TestBox_85:BA1,TestBox_85:BA1,TestBox_85:T3,TestBox_85:T3,TestBox_85:T3,TestBox_85:T2,TestBox_85:T2,TestBox_85:T2,TestBox_85:T1,TestBox_85:T1,TestBox_85:T1,AnchorMarker 0,AnchorMarker 0,AnchorMarker 0,AnchorMarker 1,AnchorMarker 1,AnchorMarker 1,AnchorMarker 2,AnchorMarker 2,AnchorMarker 2,AnchorMarker 3,AnchorMarker 3,AnchorMarker 3,TestBox_85:B3,TestBox_85:B3,TestBox_85:B3,TestBox_85:B6,TestBox_85:B6,TestBox_85:B6,TestBox_85:B7,TestBox_85:B7,TestBox_85:B7,TestBox_85:BA1,TestBox_85:BA1,TestBox_85:BA1,TestBox_85:BA2,TestBox_85:BA2,TestBox_85:BA2,TestBox_85:BA3,TestBox_85:BA3,TestBox_85:BA3,TestBox_85:F1,TestBox_85:F1,TestBox_85:F1,TestBox_85:F2,TestBox_85:F2,TestBox_85:F2,TestBox_85:F3,TestBox_85:F3,TestBox_85:F3,TestBox_85:F4,TestBox_85:F4,TestBox_85:F4,TestBox_85:F5,TestBox_85:F5,TestBox_85:F5,TestBox_85:F6,TestBox_85:F6,TestBox_85:F6,TestBox_85:F7,TestBox_85:F7,TestBox_85:F7,TestBox_85:F8,TestBox_85:F8,TestBox_85:F8,TestBox_85:F9,TestBox_85:F9,TestBox_85:F9,TestBox_85:FA1,TestBox_85:FA1,TestBox_85:FA1,TestBox_85:FA2,TestBox_85:FA2,TestBox_85:FA2,TestBox_85:L1,TestBox_85:L1,TestBox_85:L1,TestBox_85:L2,TestBox_85:L2,TestBox_85:L2,TestBox_85:L3,TestBox_85:L3,TestBox_85:L3,TestBox_85:R1,TestBox_85:R1,TestBox_85:R1,TestBox_85:R2,TestBox_85:R2,TestBox_85:R2,TestBox_85:R3,TestBox_85:R3,TestBox_85:R3,TestBox_85:T1,TestBox_85:T1,TestBox_85:T1,TestBox_85:T2,TestBox_85:T2,TestBox_85:T2,TestBox_85:T3,TestBox_85:T3,TestBox_85:T3,Unlabeled 3177,Unlabeled 3177,Unlabeled 3177,Unlabeled 3184,Unlabeled 3184,Unlabeled 3184
,ID,,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,95C18E3A1B4A11F0CD35684CE00079AD,"95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","95C18E3A1B4A11F0:CD35684CE00079AD","F19BBB1B4B11F0:CD35684CE00079AD","F19BBB1B4B11F0:CD35684CE00079AD","F19BBB1B4B11F0:CD35684CE00079AD","F19BBC1B4B11F0:CD35684CE00079AD","F19BBC1B4B11F0:CD35684CE00079AD","F19BBC1B4B11F0:CD35684CE00079AD","F19BBD1B4B11F0:CD35684CE00079AD","F19BBD1B4B11F0:CD35684CE00079AD","F19BBD1B4B11F0:CD35684CE00079AD","F19BBE1B4B11F0:CD35684CE00079AD","F19BBE1B4B11F0:CD35684CE00079AD","F19BBE1B4B11F0:CD35684CE00079AD","7304DCC31B5D11F0:CD35684CE00079AD","7304DCC31B5D11F0:CD35684CE00079AD","7304DCC31B5D11F0:CD35684CE00079AD","7304DCAE1B5D11F0:CD35684CE00079AD","7304DCAE1B5D11F0:CD35684CE00079AD","7304DCAE1B5D11F0:CD35684CE00079AD","7304DCB41B5D11F0:CD35684CE00079AD","7304DCB41B5D11F0:CD35684CE00079AD","7304DCB41B5D11F0:CD35684CE00079AD","7304DCC91B5D11F0:CD35684CE00079AD","7304DCC91B5D11F0:CD35684CE00079AD","7304DCC91B5D11F0:CD35684CE00079AD","7304DCC81B5D11F0:CD35684CE00079AD","7304DCC81B5D11F0:CD35684CE00079AD","7304DCC81B5D11F0:CD35684CE00079AD","7304DCC71B5D11F0:CD35684CE00079AD","7304DCC71B5D11F0:CD35684CE00079AD","7304DCC71B5D11F0:CD35684CE00079AD","7304DCB91B5D11F0:CD35684CE00079AD","7304DCB91B5D11F0:CD35684CE00079AD","7304DCB91B5D11F0:CD35684CE00079AD","7304DCBC1B5D11F0:CD35684CE00079AD","7304DCBC1B5D11F0:CD35684CE00079AD","7304DCBC1B5D11F0:CD35684CE00079AD","7304DCBB1B5D11F0:CD35684CE00079AD","7304DCBB1B5D11F0:CD35684CE00079AD","7304DCBB1B5D11F0:CD35684CE00079AD","7304DCBE1B5D11F0:CD35684CE00079AD","7304DCBE1B5D11F0:CD35684CE00079AD","7304DCBE1B5D11F0:CD35684CE00079AD","7304DCBA1B5D11F0:CD35684CE00079AD","7304DCBA1B5D11F0:CD35684CE00079AD","7304DCBA1B5D11F0:CD35684CE00079AD","7304DCBD1B5D11F0:CD35684CE00079AD","7304DCBD1B5D11F0:CD35684CE00079AD","7304DCBD1B5D11F0:CD35684CE00079AD","7304DCBF1B5D11F0:CD35684CE00079AD","7304DCBF1B5D11F0:CD35684CE00079AD","7304DCBF1B5D11F0:CD35684CE00079AD","7304DCC01B5D11F0:CD35684CE00079AD","7304DCC01B5D11F0:CD35684CE00079AD","7304DCC01B5D11F0:CD35684CE00079AD","7304DCC11B5D11F0:CD35684CE00079AD","7304DCC11B5D11F0:CD35684CE00079AD","7304DCC11B5D11F0:CD35684CE00079AD","7304DCC61B5D11F0:CD35684CE00079AD","7304DCC61B5D11F0:CD35684CE00079AD","7304DCC61B5D11F0:CD35684CE00079AD","7304DCC51B5D11F0:CD35684CE00079AD","7304DCC51B5D11F0:CD35684CE00079AD","7304DCC51B5D11F0:CD35684CE00079AD","7304DCC41B5D11F0:CD35684CE00079AD","7304DCC41B5D11F0:CD35684CE00079AD","7304DCC41B5D11F0:CD35684CE00079AD","7304DCB81B5D11F0:CD35684CE00079AD","7304DCB81B5D11F0:CD35684CE00079AD","7304DCB81B5D11F0:CD35684CE00079AD","7304DCB71B5D11F0:CD35684CE00079AD","7304DCB71B5D11F0:CD35684CE00079AD","7304DCB71B5D11F0:CD35684CE00079AD","7304DCB31B5D11F0:CD35684CE00079AD","7304DCB31B5D11F0:CD35684CE00079AD","7304DCB31B5D11F0:CD35684CE00079AD","7304DCB21B5D11F0:CD35684CE00079AD","7304DCB21B5D11F0:CD35684CE00079AD","7304DCB21B5D11F0:CD35684CE00079AD","7304DCB11B5D11F0:CD35684CE00079AD","7304DCB11B5D11F0:CD35684CE00079AD","7304DCB11B5D11F0:CD35684CE00079AD","7304DCCC1B5D11F0:CD35684CE00079AD","7304DCCC1B5D11F0:CD35684CE00079AD","7304DCCC1B5D11F0:CD35684CE00079AD","7304DCCB1B5D11F0:CD35684CE00079AD","7304DCCB1B5D11F0:CD35684CE00079AD","7304DCCB1B5D11F0:CD35684CE00079AD","7304DCCA1B5D11F0:CD35684CE00079AD","7304DCCA1B5D11F0:CD35684CE00079AD","7304DCCA1B5D11F0:CD35684CE00079AD","164D4:6B9497BF1B5711F0","164D4:6B9497BF1B5711F0","164D4:6B9497BF1B5711F0","1652A:6B9497BF1B5711F0","1652A:6B9497BF1B5711F0","1652A:6B9497BF1B5711F0"
,Parent,,,,,,,,,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,TestBox_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),TimeCode,X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,23:35:38:23.01,0.000436,0.999955,-0.009013,-0.003066,-261.633545,650.151978,505.839752,-319.465668,1121.162354,399.088684,-1243.781372,773.596680,423.631042,-311.648315,768.495239,390.305054,630.098694,1115.505371,375.118561,744.642883,210.903793,509.876373,740.990295,689.653381,495.704590,736.501343,1105.029541,486.329254,626.393555,209.488754,404.235291,626.848938,711.890625,381.112762,-324.796448,205.631409,405.727753,-1336.143921,204.425720,499.970032,-1337.598877,639.646851,516.439758,-1242.171387,1102.938599,625.856018,-310.292725,689.726807,623.078552,629.370422,1105.279175,580.739197,-306.990143,1120.972412,606.113037,617.763184,672.870239,593.358154,-1237.736328,610.057983,627.686096,-1234.860352,166.739822,616.457092,-301.175079,210.012558,621.992004,617.308716,187.119476,610.192566,-1228.051636,215.812302,414.271240,-1252.771484,1116.536133,427.030334,-1338.260498,1116.935913,540.232361,-738.733276,356.741638,629.565308,-725.834351,869.802246,626.715881,196.605988,432.897644,390.605072,188.740219,700.317627,380.997009,204.660828,969.177734,379.527435,632.382507,1209.729004,493.060364,-306.450470,1213.325317,509.440063,-1247.292480,1211.346680,537.717834,,,,,,,,,,,,,,,,,,,,,,,,,192.628235,710.374268,389.742767,,,,-1242.388306,1101.519897,624.335327,-306.901276,1120.858887,605.912231,629.051880,1104.383301,579.913330,-1237.308716,609.444946,626.680359,-309.894196,689.960266,624.434509,617.663025,672.217407,593.006470,-1234.785889,167.024673,614.944153,-301.582458,209.998672,624.350891,617.289917,185.510529,607.468384,-726.035095,870.057983,627.974060,-738.214355,357.198914,631.785095,-1344.395752,1121.060547,534.898438,-1336.202393,638.627441,516.566284,-1336.491577,204.103271,500.984436,736.118286,1105.641235,486.205841,740.750061,690.436096,494.590210,741.706665,209.556152,508.176575,-1243.125000,1211.914673,534.176208,-306.746368,1213.789429,510.144592,636.917908,1212.460938,500.854004,,,,,,
1,0.004167,23:35:38:23.02,0.000432,0.999954,-0.009025,-0.003069,-261.635406,650.151672,505.824097,-319.471893,1121.159180,399.062134,-1243.785034,773.586609,423.618225,-311.651794,768.491882,390.286804,630.092712,1115.509033,375.086517,744.645020,210.911606,509.865112,740.988586,689.660767,495.682037,736.495972,1105.036743,486.296906,626.394958,209.493103,404.224701,626.846191,711.894470,381.090271,-324.795380,205.628250,405.722931,-1336.142578,204.416748,499.971283,-1337.601074,639.638184,516.430725,-1242.176392,1102.933350,625.835510,-310.294220,689.728943,623.062256,629.365906,1105.287842,580.707520,-306.995148,1120.974243,606.086548,617.762207,672.878967,593.336731,-1237.737549,610.052795,627.677185,-1234.858032,166.734421,616.458740,-301.172760,210.014694,621.987061,617.311462,187.128662,610.182617,-1228.051147,215.802139,414.271545,-1252.777832,1116.526123,427.009460,-1338.266724,1116.927856,540.212036,-738.732300,356.740479,629.559448,-725.837463,869.801147,626.697815,196.605438,432.898285,390.591736,188.737427,700.317932,380.977417,204.655945,969.178101,379.501404,632.376526,1209.735596,493.026093,-306.456787,1213.324707,509.411346,-1247.299072,1211.339233,537.694763,,,,,,,,,,,,,,,,,,,,,,,,,192.626495,710.402222,389.728760,,,,-1242.384277,1101.517700,624.335266,-306.905396,1120.847046,605.907776,629.049927,1104.366577,579.910339,-1237.303223,609.436462,626.697144,-309.891937,689.937622,624.429810,617.634338,672.305542,592.891296,-1234.806885,167.085770,614.904297,-301.584717,209.985550,624.321472,617.310730,185.502823,607.482422,-726.038086,870.057434,627.977234,-738.189819,357.208466,631.846313,-1344.395874,1121.070801,534.901672,-1336.219727,638.620911,516.570862,-1336.494629,204.104889,500.983429,736.146667,1105.655151,486.237976,740.764343,690.436035,494.587982,741.699341,209.557236,508.173157,-1243.145874,1211.905151,534.189575,-306.755157,1213.718140,509.982697,636.881165,1212.444214,500.816772,,,,,,
2,0.008333,23:35:38:23.03,0.000431,0.999954,-0.009040,-0.003080,-261.648346,650.169861,505.840942,-319.488281,1121.174072,399.066315,-1243.799927,773.600098,423.652802,-311.667542,768.506470,390.301270,630.075867,1115.525513,375.070282,744.633240,210.932251,509.873077,740.974976,689.681030,495.675934,736.481628,1105.056641,486.278595,626.380676,209.510361,404.235291,626.830444,711.911011,381.086029,-324.809418,205.643295,405.754333,-1336.154175,204.432220,500.024689,-1337.613525,639.654175,516.471313,-1242.187866,1102.953003,625.860352,-310.304718,689.750427,623.078979,629.353394,1105.310181,580.691589,-307.007050,1120.995117,606.090515,617.751099,672.901794,593.333862,-1237.747925,610.072327,627.716492,-1234.867432,166.753586,616.510986,-301.182159,210.036224,622.017761,617.301880,187.151962,610.194092,-1228.065063,215.815338,414.322266,-1252.793701,1116.539673,427.034119,-1338.279785,1116.944580,540.238586,-738.741760,356.761200,629.595337,-725.848328,869.821777,626.718323,196.590454,432.914124,390.605072,188.721542,700.333496,380.983032,204.639465,969.193665,379.498718,632.361816,1209.755371,493.007019,-306.470978,1213.342896,509.412537,-1247.312744,1211.356079,537.716431,,,,,,,,,,,,,,,,,,,,,,,,,192.633835,710.371338,389.722931,,,,-1242.378906,1101.513062,624.332886,-307.008514,1120.866699,605.971130,629.043396,1104.369751,579.899292,-1237.303345,609.435242,626.685913,-309.896942,689.957458,624.426941,617.635376,672.345093,592.900269,-1234.781738,167.092850,614.945312,-301.578217,209.993591,624.364929,617.305664,185.506760,607.474365,-726.043457,870.045959,627.980469,-738.208313,357.211517,631.800842,-1344.402832,1121.074829,534.897583,-1336.218384,638.883423,516.669800,-1336.484497,204.099564,500.978424,736.132080,1105.659912,486.205963,740.769348,690.436462,494.585266,741.705200,209.563858,508.169220,-1243.112915,1211.919556,534.188232,-306.753662,1213.708374,509.915100,636.225830,1212.175903,500.005310,,,,,,
