Info,Info,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,C1,C1,C1,C2,C2,C2,C3,C3,C3,C4,C4,C4,C5,C5,C5,C6,C6,C6,C7,C7,C7,C8,C8,C8
Number,Time,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ,PX,PY,PZ
55,0.4583333333333339,-816.4965809277255,9.721844968296472e-29,574.1653142953221,4.8108704864772e-13,9.721844968296472e-29,-3.1849548943035932,408.2482904638635,707.1067811865476,574.1653142953222,-408.2482904638624,707.1067811865476,1151.515583484948,-408.2482904638624,-707.1067811865476,1151.5155834849477,408.2482904638635,-707.1067811865476,574.165314295322,816.4965809277265,9.721844968296472e-29,1151.5155834849477,5.921093511102356e-13,9.721844968296472e-29,1728.8658526745735
56,0.4666666666666673,-816.4965809277255,1.0714497517123364e-28,574.9381981835793,5.37423679369784e-13,1.0714497517123364e-28,-2.4120710060464567,408.24829046386355,707.1067811865476,574.9381981835794,-408.24829046386236,707.1067811865476,1152.288467373205,-408.24829046386236,-707.1067811865476,1152.288467373205,408.24829046386355,-707.1067811865476,574.9381981835793,816.4965809277265,1.0714497517123364e-28,1152.288467373205,6.484459818322996e-13,1.0714497517123364e-28,1729.6387365628307
57,0.47500000000000064,-816.4965809277254,1.1702727043497103e-28,575.5230811650936,5.937696342276131e-13,1.1702727043497103e-28,-1.8271880245321892,408.2482904638636,707.1067811865476,575.5230811650937,-408.2482904638623,707.1067811865476,1152.8733503547194,-408.2482904638623,-707.1067811865476,1152.8733503547192,408.2482904638636,-707.1067811865476,575.5230811650936,816.4965809277267,1.1702727043497103e-28,1152.8733503547194,7.047919366901288e-13,1.1702727043497103e-28,1730.223619544345
58,0.483333333333334,-816.4965809277254,1.2684846622412016e-28,575.9638395548977,6.501385732522691e-13,1.2684846622412016e-28,-1.3864296347280147,408.24829046386367,707.1067811865476,575.9638395548978,-408.24829046386225,707.1067811865476,1153.3141087445235,-408.24829046386225,-707.1067811865476,1153.3141087445233,408.24829046386367,-707.1067811865476,575.9638395548976,816.4965809277267,1.2684846622412016e-28,1153.3141087445235,7.611608757147848e-13,1.2684846622412016e-28,1730.6643779341493
59,0.49166666666666736,-816.4965809277253,1.3664557703439203e-28,576.295016901713,7.065419706465065e-13,1.3664557703439203e-28,-1.0552522879127002,408.2482904638637,707.1067811865476,576.2950169017131,-408.2482904638622,707.1067811865476,1153.645286091339,-408.2482904638622,-707.1067811865476,1153.6452860913387,408.2482904638637,-707.1067811865476,576.2950169017129,816.4965809277268,1.3664557703439203e-28,1153.6452860913387,8.175642731090222e-13,1.3664557703439203e-28,1730.9955552809645
60,0.5000000000000007,-816.4965809277253,1.4641258288071554e-28,576.5432755097061,7.629794880213667e-13,1.4641258288071554e-28,-0.8069936799196542,408.2482904638638,707.1067811865476,576.5432755097062,-408.24829046386213,707.1067811865476,1153.8935446993319,-408.24829046386213,-707.1067811865476,1153.8935446993316,408.2482904638638,-707.1067811865476,576.543275509706,816.4965809277268,1.4641258288071554e-28,1153.8935446993319,8.740017904838823e-13,1.4641258288071554e-28,1731.2438138889577
61,0.508333333333334,-816.4965809277252,1.5614889185488035e-28,576.7279516620475,8.194526938737663e-13,1.5614889185488035e-28,-0.6223175275782422,408.24829046386384,707.1067811865476,576.7279516620476,-408.2482904638621,707.1067811865476,1154.0782208516732,-408.2482904638621,-707.1067811865476,1154.078220851673,408.24829046386384,-707.1067811865476,576.7279516620474,816.4965809277269,1.5614889185488035e-28,1154.078220851673,9.30474996336282e-13,1.5614889185488035e-28,1731.4284900412988
62,0.5166666666666673,-816.4965809277252,1.6585742794190198e-28,576.8629837332444,8.759627773565964e-13,1.6585742794190198e-28,-0.4872854563813256,408.2482904638639,707.1067811865476,576.8629837332445,-408.248290463862,707.1067811865476,1154.2132529228702,-408.248290463862,-707.1067811865476,1154.2132529228702,408.2482904638639,-707.1067811865476,576.8629837332444,816.4965809277269,1.6585742794190198e-28,1154.2132529228702,9.86985079819112e-13,1.6585742794190198e-28,1731.5635221124958
63,0.5250000000000006,-816.4965809277251,1.7554274638406875e-28,576.9597450287723,9.325041791768201e-13,1.7554274638406875e-28,-0.39052416085338937,408.24829046386395,707.1067811865476,576.9597450287724,-408.24829046386196,707.1067811865476,1154.3100142183982,-408.24829046386196,-707.1067811865476,1154.310014218398,408.24829046386395,-707.1067811865476,576.9597450287722,816.496580927727,1.7554274638406875e-28,1154.3100142183982,1.0435264816393358e-12,1.7554274638406875e-28,1731.6602834080238
64,0.5333333333333339,-816.4965809277251,1.8520805215893256e-28,577.0281426623516,9.890800619392835e-13,1.8520805215893256e-28,-0.3221265272741469,408.248290463864,707.1067811865476,577.0281426623517,-408.2482904638619,707.1067811865476,1154.3784118519773,-408.2482904638619,-707.1067811865476,1154.3784118519773,408.248290463864,-707.1067811865476,577.0281426623516,816.496580927727,1.8520805215893256e-28,1154.3784118519773,1.1001023644017992e-12,1.8520805215893256e-28,1731.728681041603
65,0.5416666666666672,-816.496580927725,1.9485437641346678e-28,577.0762692747702,1.045692338508327e-12,1.9485437641346678e-28,-0.2739999148555494,408.24829046386407,707.1067811865476,577.0762692747703,-408.24829046386185,707.1067811865476,1154.426538464396,-408.24829046386185,-707.1067811865476,1154.4265384643957,408.24829046386407,-707.1067811865476,577.0762692747702,816.4965809277271,1.9485437641346678e-28,1154.426538464396,1.1567146409708427e-12,1.9485437641346678e-28,1731.7768076540217
66,0.5500000000000005,-816.496580927725,2.044834786713525e-28,577.1101593605212,1.1023422910812678e-12,2.044834786713525e-28,-0.24010982910460665,408.2482904638641,707.1067811865476,577.1101593605213,-408.2482904638618,707.1067811865476,1154.460428550147,-408.2482904638618,-707.1067811865476,1154.4604285501468,408.2482904638641,-707.1067811865476,577.110159360521,816.4965809277271,2.044834786713525e-28,1154.4604285501468,1.2133645935437834e-12,2.044834786713525e-28,1731.8106977397724
67,0.5583333333333338,-816.4965809277248,2.140971265566649e-28,577.1341126738879,1.159028731878442e-12,2.140971265566649e-28,-0.2161565157378087,408.2482904638642,707.1067811865476,577.134112673888,-408.24829046386174,707.1067811865476,1154.4843818635138,-408.24829046386174,-707.1067811865476,1154.4843818635136,408.2482904638642,-707.1067811865476,577.1341126738878,816.4965809277272,2.140971265566649e-28,1154.4843818635138,1.2700510343409577e-12,2.140971265566649e-28,1731.8346510531394
68,0.5666666666666671,-816.4965809277248,2.2369619850662856e-28,577.1511288747006,1.2157476807711438e-12,2.2369619850662856e-28,-0.19914031492518358,408.24829046386424,707.1067811865476,577.1511288747007,-408.2482904638617,707.1067811865476,1154.5013980643264,-408.2482904638617,-707.1067811865476,1154.5013980643262,408.24829046386424,-707.1067811865476,577.1511288747005,816.4965809277272,2.2369619850662856e-28,1154.5013980643262,1.3267699832336595e-12,2.2369619850662856e-28,1731.851667253952
69,0.5750000000000004,-816.4965809277247,2.3328160030386727e-28,577.1632837627577,1.2724924894945974e-12,2.3328160030386727e-28,-0.18698542686801378,408.2482904638643,707.1067811865476,577.1632837627578,-408.2482904638616,707.1067811865476,1154.5135529523836,-408.2482904638616,-707.1067811865476,1154.5135529523834,408.2482904638643,-707.1067811865476,577.1632837627576,816.4965809277273,2.3328160030386727e-28,1154.5135529523836,1.383514791957113e-12,2.3328160030386727e-28,1731.8638221420092
70,0.5833333333333337,-816.4965809277247,2.4285415856183117e-28,577.1720129095148,1.329268938241484e-12,2.4285415856183117e-28,-0.1782562801109222,408.24829046386435,707.1067811865476,577.1720129095149,-408.24829046386157,707.1067811865476,1154.5222820991405,-408.24829046386157,-707.1067811865476,1154.5222820991405,408.24829046386435,-707.1067811865476,577.1720129095148,816.4965809277273,2.4285415856183117e-28,1154.5222820991405,1.4402912407039997e-12,2.4285415856183117e-28,1731.8725512887663
71,0.591666666666667,-816.4965809277246,2.524168280322713e-28,577.1783127607902,1.3860792417465371e-12,2.524168280322713e-28,-0.1719564288356068,408.2482904638644,707.1067811865476,577.1783127607903,-408.2482904638615,707.1067811865476,1154.5285819504159,-408.2482904638615,-707.1067811865476,1154.5285819504159,408.2482904638644,-707.1067811865476,577.1783127607902,816.4965809277275,2.524168280322713e-28,1154.5285819504159,1.4971015442090528e-12,2.524168280322713e-28,1731.8788511400417
72,0.6000000000000003,-816.4965809277246,2.61970877593414e-28,577.182879103275,1.4429262256237148e-12,2.61970877593414e-28,-0.16739008635069386,408.24829046386446,707.1067811865476,577.1828791032751,-408.24829046386145,707.1067811865476,1154.533148292901,-408.24829046386145,-707.1067811865476,1154.5331482929007,408.24829046386446,-707.1067811865476,577.1828791032749,816.4965809277275,2.61970877593414e-28,1154.533148292901,1.5539485280862305e-12,2.61970877593414e-28,1731.8834174825265
73,0.6083333333333336,-816.4965809277245,2.7151762489460835e-28,577.1862011925431,1.4998046574296149e-12,2.7151762489460835e-28,-0.16406799708268416,408.2482904638645,707.1067811865476,577.1862011925432,-408.2482904638614,707.1067811865476,1154.5364703821688,-408.2482904638614,-707.1067811865476,1154.5364703821685,408.2482904638645,-707.1067811865476,577.1862011925431,816.4965809277276,2.7151762489460835e-28,1154.5364703821688,1.6108269598921305e-12,2.7151762489460835e-28,1731.8867395717946
74,0.6166666666666669,-816.4965809277244,2.8105759053246775e-28,577.1886255352075,1.5567164240051933e-12,2.8105759053246775e-28,-0.1616436544181754,408.2482904638646,707.1067811865476,577.1886255352076,-408.24829046386134,707.1067811865476,1154.5388947248334,-408.24829046386134,-707.1067811865476,1154.5388947248332,408.2482904638646,-707.1067811865476,577.1886255352074,816.4965809277277,2.8105759053246775e-28,1154.5388947248334,1.667738726467709e-12,2.8105759053246775e-28,1731.8891639144592
75,0.6250000000000002,-816.4965809277244,2.9059158183274004e-28,577.1903992210986,1.6136624649874054e-12,2.9059158183274004e-28,-0.15986996852712654,408.24829046386463,707.1067811865476,577.1903992210987,-408.2482904638613,707.1067811865476,1154.5406684107245,-408.2482904638613,-707.1067811865476,1154.5406684107243,408.24829046386463,-707.1067811865476,577.1903992210985,816.4965809277277,2.9059158183274004e-28,1154.5406684107245,1.724684767449921e-12,2.9059158183274004e-28,1731.89093760035
76,0.6333333333333335,-816.4965809277243,3.00121535797499e-28,577.1916995420722,1.6706408166920272e-12,3.00121535797499e-28,-0.1585696475534526,408.2482904638647,707.1067811865476,577.1916995420723,-408.2482904638612,707.1067811865476,1154.541968731698,-408.2482904638612,-707.1067811865476,1154.541968731698,408.2482904638647,-707.1067811865476,577.1916995420722,816.4965809277278,3.00121535797499e-28,1154.541968731698,1.7816631191545431e-12,3.00121535797499e-28,1731.8922379213238
77,0.6416666666666668,-816.4965809277243,3.0964828530365506e-28,577.1926544001075,1.7276536955699907e-12,3.0964828530365506e-28,-0.1576147895182567,408.24829046386475,707.1067811865476,577.1926544001076,-408.24829046386117,707.1067811865476,1154.5429235897334,-408.24829046386117,-707.1067811865476,1154.5429235897332,408.24829046386475,-707.1067811865476,577.1926544001074,816.4965809277278,3.0964828530365506e-28,1154.5429235897334,1.8386759980325066e-12,3.0964828530365506e-28,1731.893192779359
78,0.6500000000000001,-816.4965809277242,3.1917195726785645e-28,577.1933564935257,1.7847093710870147e-12,3.1917195726785645e-28,-0.15691269610007552,408.2482904638648,707.1067811865476,577.1933564935258,-408.2482904638611,707.1067811865476,1154.5436256831513,-408.2482904638611,-707.1067811865476,1154.5436256831513,408.2482904638648,-707.1067811865476,577.1933564935257,816.4965809277279,3.1917195726785645e-28,1154.5436256831513,1.8957316735495305e-12,3.1917195726785645e-28,1731.893894872777
79,0.6583333333333334,-816.4965809277242,3.286921000283737e-28,577.193873265902,1.8418019756125487e-12,3.286921000283737e-28,-0.15639592372374,408.24829046386486,707.1067811865476,577.1938732659021,-408.24829046386105,707.1067811865476,1154.544142455528,-408.24829046386105,-707.1067811865476,1154.5441424555277,408.24829046386486,-707.1067811865476,577.1938732659019,816.4965809277279,3.286921000283737e-28,1154.544142455528,1.9528242780750643e-12,3.286921000283737e-28,1731.8944116451535
80,0.6666666666666667,-816.496580927724,3.3821020466906434e-28,577.1942539419938,1.898933291311295e-12,3.3821020466906434e-28,-0.15601524763197983,408.2482904638649,707.1067811865476,577.1942539419939,-408.248290463861,707.1067811865476,1154.5445231316196,-408.248290463861,-707.1067811865476,1154.5445231316194,408.2482904638649,-707.1067811865476,577.1942539419937,816.496580927728,3.3821020466906434e-28,1154.5445231316194,2.0099555937738107e-12,3.3821020466906434e-28,1731.8947923212452
81,0.675,-816.496580927724,3.4772605814662636e-28,577.1945345414972,1.956102229134119e-12,3.4772605814662636e-28,-0.1557346481285693,408.248290463865,707.1067811865476,577.1945345414973,-408.24829046386094,707.1067811865476,1154.544803731123,-408.24829046386094,-707.1067811865476,1154.5448037311228,408.248290463865,-707.1067811865476,577.1945345414971,816.496580927728,3.4772605814662636e-28,1154.544803731123,2.0671245315966345e-12,3.4772605814662636e-28,1731.8950729207488
82,0.6833333333333333,-816.4965809277239,3.5723963476451503e-28,577.1947414756762,2.013303831399334e-12,3.5723963476451503e-28,-0.15552771394955478,408.24829046386503,707.1067811865476,577.1947414756763,-408.2482904638609,707.1067811865476,1154.545010665302,-408.2482904638609,-707.1067811865476,1154.5450106653018,408.24829046386503,-707.1067811865476,577.1947414756762,816.4965809277281,3.5723963476451503e-28,1154.545010665302,2.1243261338618495e-12,3.5723963476451503e-28,1731.8952798549276
83,0.6916666666666667,-816.4965809277239,3.66751830766915e-28,577.1948941421255,2.07053762691138e-12,3.66751830766915e-28,-0.15537504750029463,408.2482904638651,707.1067811865476,577.1948941421256,-408.2482904638608,707.1067811865476,1154.5451633317512,-408.2482904638608,-707.1067811865476,1154.545163331751,408.2482904638651,-707.1067811865476,577.1948941421255,816.4965809277281,3.66751830766915e-28,1154.5451633317512,2.181559929373896e-12,3.66751830766915e-28,1731.895432521377
84,0.7,-816.4965809277238,3.7626308694176225e-28,577.1950068056772,2.1278104379773315e-12,3.7626308694176225e-28,-0.1552623839485845,408.24829046386515,707.1067811865476,577.1950068056773,-408.24829046386077,707.1067811865476,1154.545275995303,-408.24829046386077,-707.1067811865476,1154.5452759953027,408.24829046386515,-707.1067811865476,577.195006805677,816.4965809277282,3.7626308694176225e-28,1154.5452759953027,2.238832740439847e-12,3.7626308694176225e-28,1731.8955451849286
85,0.7083333333333333,-816.4965809277238,3.8577341798573698e-28,577.1950899671956,2.1851171308476732e-12,3.8577341798573698e-28,-0.15517922243013516,408.2482904638652,707.1067811865476,577.1950899671957,-408.24829046386077,707.1067811865476,1154.5453591568214,-408.24829046386077,-707.1067811865476,1154.5453591568214,408.2482904638652,-707.1067811865476,577.1950899671956,816.4965809277282,3.8577341798573698e-28,1154.5453591568214,2.296139433310189e-12,3.8577341798573698e-28,1731.895628346447
86,0.7166666666666666,-816.4965809277237,3.952835218394727e-28,577.1951513628641,2.2424605856902347e-12,3.952835218394727e-28,-0.15511782676169705,408.24829046386526,707.1067811865476,577.1951513628642,-408.2482904638607,707.1067811865476,1154.54542055249,-408.2482904638607,-707.1067811865476,1154.5454205524898,408.24829046386526,-707.1067811865476,577.195151362864,816.4965809277284,3.952835218394727e-28,1154.54542055249,2.3534828881527504e-12,3.952835218394727e-28,1731.8956897421156
87,0.7249999999999999,-816.4965809277237,4.047940303289906e-28,577.1951966955805,2.299836423811821e-12,4.047940303289906e-28,-0.1550724940452275,408.2482904638653,707.1067811865476,577.1951966955806,-408.24829046386066,707.1067811865476,1154.5454658852063,-408.24829046386066,-707.1067811865476,1154.545465885206,408.2482904638653,-707.1067811865476,577.1951966955804,816.4965809277284,4.047940303289906e-28,1154.545465885206,2.4108587262743365e-12,4.047940303289906e-28,1731.895735074832
88,0.7333333333333332,-816.4965809277236,4.1430466427342705e-28,577.1952301713676,2.3572373688199033e-12,4.1430466427342705e-28,-0.1550390182580852,408.2482904638654,707.1067811865476,577.1952301713677,-408.2482904638606,707.1067811865476,1154.5454993609933,-408.2482904638606,-707.1067811865476,1154.545499360993,408.2482904638654,-707.1067811865476,577.1952301713676,816.4965809277285,4.1430466427342705e-28,1154.5454993609933,2.468259671282419e-12,4.1430466427342705e-28,1731.895768550619
89,0.7416666666666665,-816.4965809277236,4.238152914264958e-28,577.1952548934113,2.414671816508339e-12,4.238152914264958e-28,-0.15501429621445073,408.24829046386543,707.1067811865476,577.1952548934114,-408.24829046386054,707.1067811865476,1154.5455240830372,-408.24829046386054,-707.1067811865476,1154.545524083037,408.24829046386543,-707.1067811865476,577.1952548934112,816.4965809277285,4.238152914264958e-28,1154.5455240830372,2.5256941189708545e-12,4.238152914264958e-28,1731.8957932726628
90,0.7499999999999998,-816.4965809277235,4.333257942382357e-28,577.1952731518802,2.4721375075731436e-12,4.333257942382357e-28,-0.15499603774549175,408.2482904638655,707.1067811865476,577.1952731518803,-408.2482904638604,707.1067811865476,1154.545542341506,-408.2482904638604,-707.1067811865476,1154.5455423415058,408.2482904638655,-707.1067811865476,577.1952731518801,816.4965809277286,4.333257942382357e-28,1154.545542341506,2.5831598100356593e-12,4.333257942382357e-28,1731.8958115311318
91,0.7583333333333331,-816.4965809277235,4.428360478086226e-28,577.195286637302,2.5296328055406625e-12,4.428360478086226e-28,-0.1549825523237125,408.24829046386554,707.1067811865476,577.1952866373022,-408.24829046386037,707.1067811865476,1154.5455558269277,-408.24829046386037,-707.1067811865476,1154.5455558269277,408.24829046386554,-707.1067811865476,577.195286637302,816.4965809277286,4.428360478086226e-28,1154.5455558269277,2.640655108003178e-12,4.428360478086226e-28,1731.8958250165535
92,0.7666666666666664,-816.4965809277234,4.523454827465647e-28,577.1952965977789,2.587161397640195e-12,4.523454827465647e-28,-0.15497259184682477,408.2482904638656,707.1067811865476,577.195296597779,-408.2482904638603,707.1067811865476,1154.5455657874047,-408.2482904638603,-707.1067811865476,1154.5455657874047,408.2482904638656,-707.1067811865476,577.1952965977789,816.4965809277287,4.523454827465647e-28,1154.5455657874047,2.6981837001027108e-12,4.523454827465647e-28,1731.8958349770303
93,0.7749999999999997,-816.4965809277234,4.618539925194463e-28,577.1953039548928,2.6447257536375814e-12,4.618539925194463e-28,-0.1549652347329067,408.24829046386566,707.1067811865476,577.1953039548929,-408.24829046386026,707.1067811865476,1154.5455731445186,-408.24829046386026,-707.1067811865476,1154.5455731445184,408.24829046386566,-707.1067811865476,577.1953039548927,816.4965809277287,4.618539925194463e-28,1154.5455731445186,2.755748056100097e-12,4.618539925194463e-28,1731.8958423341444
94,0.783333333333333,-816.4965809277232,4.713614522289365e-28,577.1953093891952,2.7023289745865015e-12,4.713614522289365e-28,-0.1549598004304542,408.2482904638657,707.1067811865476,577.1953093891954,-408.2482904638602,707.1067811865476,1154.545578578821,-408.2482904638602,-707.1067811865476,1154.545578578821,408.2482904638657,-707.1067811865476,577.1953093891952,816.4965809277288,4.713614522289365e-28,1154.545578578821,2.813351277049017e-12,4.713614522289365e-28,1731.8958477684466
95,0.7916666666666663,-816.4965809277232,4.8086980148924615e-28,577.1953134032838,2.7599684832818994e-12,4.8086980148924615e-28,-0.15495578634194818,408.24829046386577,707.1067811865476,577.1953134032839,-408.24829046386014,707.1067811865476,1154.5455825929096,-408.24829046386014,-707.1067811865476,1154.5455825929093,408.24829046386577,-707.1067811865476,577.1953134032836,816.4965809277288,4.8086980148924615e-28,1154.5455825929096,2.870990785744415e-12,4.8086980148924615e-28,1731.8958517825354
96,0.7999999999999996,-816.4965809277231,4.903781255951116e-28,577.195316368356,2.8176430961909196e-12,4.903781255951116e-28,-0.1549528212697604,408.2482904638658,707.1067811865476,577.1953163683561,-408.2482904638601,707.1067811865476,1154.545585557982,-408.2482904638601,-707.1067811865476,1154.5455855579817,408.2482904638658,-707.1067811865476,577.1953163683559,816.4965809277289,4.903781255951116e-28,1154.545585557982,2.9286653986534352e-12,4.903781255951116e-28,1731.8958547476075
97,0.8083333333333329,-816.4965809277231,4.998857192313642e-28,577.1953185585751,2.8753506452276346e-12,4.998857192313642e-28,-0.15495063105064322,408.2482904638659,707.1067811865476,577.1953185585752,-408.24829046386003,707.1067811865476,1154.545587748201,-408.24829046386003,-707.1067811865476,1154.5455877482007,408.2482904638659,-707.1067811865476,577.195318558575,816.4965809277289,4.998857192313642e-28,1154.545587748201,2.9863729476901503e-12,4.998857192313642e-28,1731.8958569378267
98,0.8166666666666662,-816.496580927723,5.093930636288638e-28,577.195320176442,2.933091097872587e-12,5.093930636288638e-28,-0.1549490131836917,408.24829046386594,707.1067811865476,577.1953201764421,-408.24829046386,707.1067811865476,1154.5455893660678,-408.24829046386,-707.1067811865476,1154.5455893660676,408.24829046386594,-707.1067811865476,577.1953201764419,816.496580927729,5.093930636288638e-28,1154.5455893660676,3.0441134003351026e-12,5.093930636288638e-28,1731.8958585556934
99,0.8249999999999995,-816.496580927723,5.189001955227517e-28,577.1953213715312,2.9908578734347235e-12,5.189001955227517e-28,-0.1549478180944419,408.248290463866,707.1067811865476,577.1953213715313,-408.2482904638599,707.1067811865476,1154.545590561157,-408.2482904638599,-707.1067811865476,1154.545590561157,408.248290463866,-707.1067811865476,577.1953213715312,816.496580927729,5.189001955227517e-28,1154.545590561157,3.101880175897239e-12,5.189001955227517e-28,1731.8958597507828
100,0.8333333333333328,-816.4965809277229,5.28406882103781e-28,577.1953222543259,3.0486599886978206e-12,5.28406882103781e-28,-0.15494693529982673,408.24829046386606,707.1067811865476,577.195322254326,-408.24829046385986,707.1067811865476,1154.5455914439517,-408.24829046385986,-707.1067811865476,1154.5455914439515,408.24829046386606,-707.1067811865476,577.1953222543258,816.4965809277292,5.28406882103781e-28,1154.5455914439517,3.1596822911603362e-12,5.28406882103781e-28,1731.8958606335775
101,0.8416666666666661,-816.4965809277229,5.379138711629571e-28,577.1953229064351,3.106503533264623e-12,5.379138711629571e-28,-0.15494628319068227,408.2482904638661,707.1067811865476,577.1953229064352,-408.2482904638598,707.1067811865476,1154.5455920960608,-408.2482904638598,-707.1067811865476,1154.5455920960608,408.2482904638661,-707.1067811865476,577.1953229064351,816.4965809277292,5.379138711629571e-28,1154.5455920960608,3.2175258357271386e-12,5.379138711629571e-28,1731.8958612856866
102,0.8499999999999994,-816.4965809277228,5.474214393623432e-28,577.1953233881408,3.164382301606948e-12,5.474214393623432e-28,-0.15494580148500692,408.24829046386617,707.1067811865476,577.1953233881409,-408.24829046385975,707.1067811865476,1154.5455925777665,-408.24829046385975,-707.1067811865476,1154.5455925777665,408.24829046386617,-707.1067811865476,577.1953233881407,816.4965809277293,5.474214393623432e-28,1154.5455925777665,3.275404604069464e-12,5.474214393623432e-28,1731.8958617673923
103,0.8583333333333327,-816.4965809277227,5.569286940362199e-28,577.1953237439718,3.222299269273931e-12,5.569286940362199e-28,-0.1549454456538646,408.2482904638662,707.1067811865476,577.1953237439719,-408.2482904638597,707.1067811865476,1154.5455929335976,-408.2482904638597,-707.1067811865476,1154.5455929335974,408.2482904638662,-707.1067811865476,577.1953237439718,816.4965809277294,5.569286940362199e-28,1154.5455929335974,3.333321571736447e-12,5.569286940362199e-28,1731.8958621232232
104,0.866666666666666,-816.4965809277227,5.66435348649936e-28,577.1953240068212,3.280248275053396e-12,5.66435348649936e-28,-0.15494518280445568,408.2482904638663,707.1067811865476,577.1953240068214,-408.24829046385963,707.1067811865476,1154.545593196447,-408.24829046385963,-707.1067811865476,1154.5455931964468,408.2482904638663,-707.1067811865476,577.1953240068212,816.4965809277294,5.66435348649936e-28,1154.545593196447,3.3912705775159117e-12,5.66435348649936e-28,1731.8958623860728
105,0.8749999999999993,-816.4965809277226,5.759417411674813e-28,577.195324200986,3.3382299873922557e-12,5.759417411674813e-28,-0.15494498863977135,408.24829046386634,707.1067811865476,577.1953242009861,-408.2482904638596,707.1067811865476,1154.5455933906117,-408.2482904638596,-707.1067811865476,1154.5455933906114,408.24829046386634,-707.1067811865476,577.195324200986,816.4965809277295,5.759417411674813e-28,1154.5455933906117,3.4492522898547713e-12,5.759417411674813e-28,1731.8958625802375
106,0.8833333333333326,-816.4965809277226,5.854476732186805e-28,577.195324344414,3.3962406043651282e-12,5.854476732186805e-28,-0.15494484521172414,408.2482904638664,707.1067811865476,577.1953243444141,-408.2482904638595,707.1067811865476,1154.5455935340399,-408.2482904638595,-707.1067811865476,1154.5455935340397,408.2482904638664,-707.1067811865476,577.1953243444138,816.4965809277295,5.854476732186805e-28,1154.5455935340399,3.507262906827644e-12,5.854476732186805e-28,1731.8958627236657
107,0.8916666666666659,-816.4965809277224,5.949536150143424e-28,577.1953244503633,3.454286695263613e-12,5.949536150143424e-28,-0.15494473926247476,408.24829046386645,707.1067811865476,577.1953244503634,-408.24829046385946,707.1067811865476,1154.5455936399892,-408.24829046385946,-707.1067811865476,1154.545593639989,408.24829046386645,-707.1067811865476,577.1953244503632,816.4965809277296,5.949536150143424e-28,1154.545593639989,3.5653089977261287e-12,5.949536150143424e-28,1731.8958628296145
108,0.8999999999999992,-816.4965809277224,6.044597722716967e-28,577.1953245286272,3.5123673477193625e-12,6.044597722716967e-28,-0.1549446609985239,408.2482904638665,707.1067811865476,577.1953245286273,-408.2482904638594,707.1067811865476,1154.545593718253,-408.2482904638594,-707.1067811865476,1154.545593718253,408.2482904638665,-707.1067811865476,577.1953245286272,816.4965809277296,6.044597722716967e-28,1154.545593718253,3.623389650181878e-12,6.044597722716967e-28,1731.8958629078786
109,0.9083333333333325,-816.4965809277223,6.139661633583529e-28,577.1953245864403,3.5704776993471504e-12,6.139661633583529e-28,-0.15494460318543624,408.24829046386657,707.1067811865476,577.1953245864404,-408.24829046385935,707.1067811865476,1154.545593776066,-408.24829046385935,-707.1067811865476,1154.5455937760657,408.24829046386657,-707.1067811865476,577.1953245864403,816.4965809277297,6.139661633583529e-28,1154.545593776066,3.6815000018096664e-12,6.139661633583529e-28,1731.8958629656918
110,0.9166666666666659,-816.4965809277223,6.2347268541569455e-28,577.1953246291464,3.628625058743723e-12,6.2347268541569455e-28,-0.15494456047937533,408.2482904638666,707.1067811865476,577.1953246291465,-408.2482904638593,707.1067811865476,1154.545593818772,-408.2482904638593,-707.1067811865476,1154.545593818772,408.2482904638666,-707.1067811865476,577.1953246291464,816.4965809277297,6.2347268541569455e-28,1154.545593818772,3.739647361206239e-12,6.2347268541569455e-28,1731.8958630083978
111,0.9249999999999992,-816.4965809277222,6.329799666159977e-28,577.1953246606932,3.686808583628133e-12,6.329799666159977e-28,-0.1549445289324991,408.2482904638667,707.1067811865476,577.1953246606934,-408.24829046385923,707.1067811865476,1154.5455938503192,-408.24829046385923,-707.1067811865476,1154.545593850319,408.2482904638667,-707.1067811865476,577.1953246606931,816.4965809277298,6.329799666159977e-28,1154.545593850319,3.7978308860906485e-12,6.329799666159977e-28,1731.8958630399445
112,0.9333333333333325,-816.4965809277222,6.424872428666554e-28,577.1953246839967,3.745026765243462e-12,6.424872428666554e-28,-0.15494450562902884,408.24829046386674,707.1067811865476,577.1953246839968,-408.2482904638592,707.1067811865476,1154.5455938736225,-408.2482904638592,-707.1067811865476,1154.5455938736225,408.24829046386674,-707.1067811865476,577.1953246839967,816.4965809277298,6.424872428666554e-28,1154.5455938736225,3.856049067705978e-12,6.424872428666554e-28,1731.8958630632483
113,0.9416666666666658,-816.4965809277221,6.519948521317148e-28,577.1953247012107,3.803283975110906e-12,6.519948521317148e-28,-0.15494448841502084,408.24829046386685,707.1067811865476,577.1953247012108,-408.24829046385906,707.1067811865476,1154.5455938908365,-408.24829046385906,-707.1067811865476,1154.5455938908362,408.24829046386685,-707.1067811865476,577.1953247012107,816.49658092773,6.519948521317148e-28,1154.5455938908365,3.9143062775734215e-12,6.519948521317148e-28,1731.8958630804623
